order_date,orders,revenue,items_sold,aov,revenue_wow_growth,revenue_mom_growth
2020-12-30,12,841.72000408172607,15,70.143333673477173,0.046550960309000439,0.26151403304471016
2020-12-31,17,1596.7399978637695,25,93.925882227280567,0.010607734862521099,1.8699246723965814
2021-01-01,17,2611.8400077819824,29,153.63764751658721,0.026557719032006218,0.8907058736059611
2021-01-02,20,2547.4199810028076,35,127.37099905014038,2.4568474107445821,0.01315249614567804
2021-01-03,11,1620.2499980926514,15,147.29545437205923,0.48198115272721803,0.19583588618874861
2021-01-04,14,3024.5399980545044,27,216.03857128960746,2.4294947325406313,1.7284487348910409
2021-01-05,15,1120.2800064086914,24,74.685333760579425,-0.035870416391923225,0.0055109851008550183
2021-01-06,12,1506.540011882782,19,125.54500099023183,0.78983510499591947,0.836370496944162
2021-01-07,12,1108.5900049209595,17,92.382500410079956,-0.305716643658887,-0.142091003015974
2021-01-08,10,806.6299991607666,16,80.662999916076657,-0.69116408479944758,0.2123758158593283
2021-01-09,14,1986.1499900817871,20,141.86785643441337,-0.22032880133886407,0.12647816191147956
2021-01-10,10,1286.6399993896484,13,128.66399993896485,-0.20590032346596304,0.757776974918433
2021-01-11,11,577.920000076294,14,52.538181825117633,-0.80892300963186692,-0.20458049236565573
2021-01-12,12,1288.9300098419189,19,107.41083415349324,0.15054272366591,-0.47798846189645766
2021-01-13,16,1354.3100099563599,24,84.644375622272491,-0.10104610612775848,0.42075889391298238
2021-01-14,11,1150.879994392395,18,104.62545403567228,0.038147547139801924,1.3957700126728623
2021-01-15,16,1000.8600082397461,26,62.553750514984131,0.24079194832954406,-0.516994422236147
2021-01-16,13,791.54999732971191,17,60.888461333054764,-0.60146514549129448,-0.034589169793914132
2021-01-17,14,2037.4699964523315,32,145.53357117516654,0.5835587245996231,1.1874644453169239
2021-01-18,19,1650.4799971580505,24,86.867368271476337,1.8558970046722087,0.74548681155092911
2021-01-19,22,2330.5500030517578,31,105.93409104780717,0.80812766035107564,1.0587897492754468
2021-01-20,15,1386.6100072860718,19,92.440667152404785,0.023849781137446308,-0.34902772275177246
2021-01-21,10,1008.8999938964844,15,100.88999938964844,-0.12336646843085385,0.05363744119714884
2021-01-22,11,657.009997844696,15,59.728181622245096,-0.34355455065068818,-0.18310787335141013
2021-01-23,18,1780.3899974822998,28,98.910555415683319,1.2492451563242148,0.12684338397902842
2021-01-24,17,1390.5599994659424,23,81.797647027408374,-0.31750651450710782,-0.4534542326575533
2021-01-25,14,1529.0599956512451,19,109.21857111794608,-0.073566478670373248,1.0749335116541598
2021-01-26,13,1087.7699980735779,20,83.674615236429062,-0.53325609978366117,-0.0050580851443506863
2021-01-27,13,551.96000862121582,17,42.458462201631988,-0.6019356518985941,-0.37413823478705771
2021-01-28,8,508.3699951171875,11,63.546249389648438,-0.496114582027297,-0.56248924473586726
2021-01-29,18,1601.6400117874146,28,88.980000654856369,1.4377711405329483,0.90281804402964472
2021-01-30,9,568.99000072479248,11,63.221111191643608,-0.68041271770262834,-0.64365519653417147
2021-01-31,7,1288.8599910736084,12,184.12285586765833,-0.073136008824784854,-0.50653179856597363
2021-02-01,10,679.689998626709,14,67.9689998626709,-0.55548506889213278,-0.73318494645741739
2021-02-02,11,782.07000637054443,17,71.097273306413129,-0.28103366726828549,-0.51731522463126522
2021-02-03,16,859.04000043869019,22,53.690000027418137,0.5563446391425233,-0.71597664405454831
2021-02-04,17,1408.7600078582764,23,82.8682357563692,1.7711313047370831,0.25750705162932636
2021-02-05,26,2894.1400079727173,38,111.31307722971989,0.80698533170564679,0.92105087494874915
2021-02-06,20,1260.1499977111816,23,63.007499885559085,1.2147137842597826,0.13671419741965662
2021-02-07,12,782.40999412536621,15,65.200832843780518,-0.39294415255017268,-0.030026164487558547
2021-02-08,18,1195.2300090789795,20,66.401667171054413,0.75849285923568377,-0.39821764970038265
2021-02-09,9,778.58999633789062,11,86.509999593098954,-0.0044497423559355645,-0.39486569925757375
2021-02-10,17,1776.7700042724609,32,104.5158826042624,1.0683204546529952,2.0744220723247184
2021-02-11,10,803.88999557495117,14,80.388999557495112,-0.42936341811896189,-0.376312143066989
2021-02-12,13,1085.7200050354004,19,83.516923464261566,-0.62485574227767793,-0.19832239512843466
2021-02-13,12,806.2599983215332,15,67.1883331934611,-0.36018727946200985,-0.29944042623905659
2021-02-14,13,1048.2200050354004,19,80.63230807964618,0.33973238187885829,0.047319301806201933
2021-02-15,12,1093.1400012969971,17,91.095000108083084,-0.085414528589899577,0.38101194489886531
2021-02-16,14,1554.3300075531006,21,111.02357196807861,0.996339555945895,-0.23712741279158978
2021-02-17,16,1247.8100032806396,20,77.988125205039978,-0.2977087634977359,-0.24397144743999649
2021-02-18,12,824.370002746582,15,68.697500228881836,0.025476131416442529,-0.64627662926472118
2021-02-19,18,1160.2000017166138,25,64.455555650922989,0.0685996355743532,-0.16328311809359913
2021-02-20,16,1417.4199991226196,28,88.588749945163727,0.758018507768456,0.40491625304544349
2021-02-21,19,1648.3400058746338,24,86.75473715129651,0.57251340172520959,1.508850719596307
2021-02-22,12,1876.4500160217285,17,156.37083466847739,0.71656879612432423,0.053954481139115544
2021-02-23,15,1331.7099876403809,22,88.780665842692059,-0.14322571064762407,-0.0423210877978393
2021-02-24,16,1264.5600070953369,22,79.035000443458557,0.013423521025364062,-0.17298208658140615
2021-02-25,17,902.66000485420227,19,53.097647344364837,0.094969494094616178,-0.17017383596459018
2021-02-26,11,697.5500020980835,18,63.41363655437123,-0.39876745296845423,0.26376909776588403
2021-02-27,12,913.45999526977539,14,76.121666272481278,-0.35554740596632933,0.79684089156207594
2021-02-28,14,2334.0700016021729,22,166.71928582872664,0.41601246908017653,0.45730000775728225
2021-03-01,6,294.21000480651855,10,49.035000801086426,-0.84320925028939764,-0.48292587843064533
2021-03-02,13,915.77999877929688,18,70.444615290715149,-0.31232775358098691,-0.28946510472680542
2021-03-03,22,1853.8799982070923,35,84.267272645776927,0.46602769959917428,1.7275375567579265
2021-03-04,9,1098.3800010681152,16,122.04222234090169,0.21682582053197946,0.404452276805132
2021-03-05,9,1248.8600006103516,16,138.76222229003906,0.79035194158704569,0.45378562112659487
2021-03-06,23,2542.610004901886,40,110.5482610826907,1.7834935498745821,0.80485674686875186
2021-03-07,13,1014.4699988365173,20,78.036153756655182,-0.56536436433347936,-0.64947445664623127
2021-03-08,17,1025.9900016784668,20,60.352353039909815,2.4872709456403057,-0.18581914570330604
2021-03-09,15,1443.7800025939941,21,96.252000172932938,0.57655769346186092,0.84529851795663036
2021-03-10,17,1430.8099985122681,25,84.16529403013341,-0.22820786680042929,0.19710012938415244
2021-03-11,10,1378.2900047302246,16,137.82900047302246,0.25483894771382581,0.770238522474
2021-03-12,12,1121.4400024414062,17,93.453333536783859,-0.10202904897800531,-0.36883220690085577
2021-03-13,20,2083.4399862289429,25,104.17199931144714,-0.1805900306329761,1.5916978662470394
2021-03-14,8,918.36000156402588,18,114.79500019550323,-0.094739122283279728,-0.15414655960577761
2021-03-15,12,718.58000087738037,17,59.8816667397817,-0.29962280363178928,-0.10874903582800148
2021-03-16,16,1628.7400064468384,28,101.7962504029274,0.12810816296148472,0.5538150375138402
2021-03-17,17,1574.1999940872192,26,92.599999652189368,0.10021595859970622,0.44007171288165325
2021-03-18,18,1471.6099987030029,22,81.756111039055725,0.067707081711765024,-0.053219077318284153
2021-03-19,17,681.75000476837158,18,40.102941456963038,-0.39207625616690794,-0.45364277976937961
2021-03-20,16,1021.2000017166138,24,63.825000107288361,-0.50984909166258208,0.23876414512202826
2021-03-21,14,1945.9900121688843,25,138.99928658349174,1.1189838504015186,0.67728840655889322
2021-03-22,18,1212.5300092697144,24,67.3627782927619,0.68739737786916555,-0.14455136090906845
2021-03-23,8,940.68999481201172,8,117.58624935150146,-0.42244312100851217,-0.42931070564360441
2021-03-24,12,1521.5999994277954,21,126.79999995231628,-0.033413794217375344,-0.18910709774526926
2021-03-25,16,1501.0000019073486,26,93.81250011920929,0.019971326119181343,0.1271222832584803
2021-03-26,12,573.7400016784668,14,47.8116668065389,-0.15843051314183973,-0.54629278289740213
2021-03-27,10,459.85000133514404,11,45.985000133514404,-0.54969643501552412,-0.49056123140249352
2021-03-28,15,865.49000644683838,18,57.69933376312256,-0.55524437379706026,0.24075694049692026
2021-03-29,13,1319.2000017166138,22,101.47692320897029,0.0879730741766506,0.44417928376492255
2021-03-30,19,1175.8500032424927,26,61.886842275920664,0.24998672222242094,-0.49622333416077691
2021-03-31,23,2472.9500160217285,41,107.5195659139882,0.62523003217119655,7.4053906244555332
2021-04-01,16,1385.9800024032593,22,86.6237501502037,-0.076628913629534515,0.51344209772076566
2021-04-02,11,837.16999771073461,16,76.1063634282486,0.45914524917490107,-0.54842276818328539
2021-04-03,22,1808.0300016403198,35,82.183181892741814,2.9317820950110347,0.64608787476293117
2021-04-04,19,1645.3300094604492,27,86.596316287392071,0.90103871472201857,0.31746553549343565
2021-04-05,10,825.81000518798828,18,82.581000518798831,-0.37400697080548817,-0.67521169050860608
2021-04-06,22,1858.1099944114685,32,84.459545200521291,0.58022706066895768,0.83160664834101661
2021-04-07,25,2872.4000024795532,38,114.89600009918213,0.16152772351639597,1.799637421203379
2021-04-08,11,1165.2599968910217,15,105.93272699009289,-0.15925194095839323,-0.19291028079247827
2021-04-09,21,1840.3899974822998,27,87.637618927728568,1.1983468142849112,0.28625743417777766
2021-04-10,16,1275.3099946975708,17,79.706874668598175,-0.29464113231497452,-0.0747157780142288
2021-04-11,18,1512.6899967193604,23,84.038333151075577,-0.080616053909200458,0.34888178897327715
2021-04-12,12,854.8799991607666,14,71.239999930063888,0.035201794347551885,-0.58967860614592882
2021-04-13,17,1044.5000057220459,24,61.441176807179168,-0.43786965848979392,0.13735354756652676
2021-04-14,21,1362.6800057888031,31,64.8895240851811,-0.525595319380138,0.89635114270503191
2021-04-15,9,717.60999774932861,10,79.734444194369843,-0.38416319133588051,-0.559407888976201
2021-04-16,17,1417.7699899673462,27,83.398234703961535,-0.22963611413510643,-0.099371112125163669
2021-04-17,20,2417.8300075531006,31,120.89150037765503,0.89587631054869055,0.64298286209256839
2021-04-18,20,1930.3699941635132,26,96.518499708175653,0.2761173792052532,1.8314924542162156
2021-04-19,16,1481.7599973678589,24,92.60999983549118,0.733295899801725,0.45099881989527452
2021-04-20,18,1278.78999710083,30,71.0438887278239,0.22430827199165337,-0.34285891032114441
2021-04-21,16,1207.4900064468384,21,75.4681254029274,-0.11388587099150339,-0.0041566004835719341
2021-04-22,10,943.76000595092773,19,94.376000595092776,0.31514333539232064,0.0032635737127506381
2021-04-23,16,1815.4800207614899,22,113.46750129759312,0.28051802027725503,0.19313881535502719
2021-04-24,16,1103.8200073242188,21,68.988750457763672,-0.54346666065191662,-0.26461025588169612
2021-04-25,16,1609.1099939346313,23,100.56937462091446,-0.16642405404156385,1.8045978827120419
2021-04-26,14,1120.5100030899048,24,80.03642879213605,-0.24379791256321173,1.436685875473694
2021-04-27,20,1508.1800003051758,30,75.409000015258783,0.17938051104903877,0.74257355841325223
2021-04-28,20,1626.2199897766113,29,81.310999488830561,0.34677718332587143,0.2327319494091015
2021-04-29,16,1670.7699842453003,25,104.42312401533127,0.77033353152302853,0.42090400955736657
2021-04-30,19,1182.4000015258789,29,62.231579027677839,-0.34871219291637823,-0.52186659905563992
2021-05-01,20,1838.0000038146973,30,91.900000190734858,0.66512655289716272,0.32613746275389621
2021-05-02,11,2081.3699989318848,17,189.21545444835317,0.29349143736437361,1.486197552018647
2021-05-03,17,1555.2100067138672,25,91.482941571403956,0.38794834711447373,-0.13983174764637968
2021-05-04,15,1111.9100093841553,22,74.12733395894368,-0.26274714612369643,-0.3242024378144161
2021-05-05,9,553.7200014591217,13,61.524444606569077,-0.65950486100273276,-0.32948257107508366
2021-05-06,14,1705.0299968719482,22,121.78785691942487,0.020505523171774877,-0.08238478776817855
2021-05-07,20,2503.6799902915955,35,125.18399951457977,1.1174560107075557,-0.12836652690073322
2021-05-08,17,1265.4600019454956,28,74.438823643852686,-0.31150163257938912,0.085989397492244685
2021-05-09,19,1770.2699966430664,34,93.172105086477174,-0.14946886062952205,-0.038100620485418492
2021-05-10,21,2710.3300065994263,31,129.06333364759172,0.7427421344377203,1.1252323104722146
2021-05-11,8,448.72000789642334,8,56.090000987052917,-0.59644215439255532,-0.70336287747682413
2021-05-12,10,953.170000076294,13,95.317000007629389,0.72139347967306822,0.1149752023816423
2021-05-13,13,1145.3999977111816,17,88.107692131629364,-0.32822296392876665,0.0966012364158727
2021-05-14,16,2688.8499965667725,23,168.05312478542328,0.073959134950633554,0.97320719842095316
2021-05-15,21,2385.0699963569641,32,113.574761731284,0.884745462274746,2.323629832133558
2021-05-16,15,1161.5899934768677,24,77.439332898457849,-0.34383455875116709,-0.18069221263202137
2021-05-17,18,1605.8000025749207,26,89.211111254162262,-0.40752602130923826,-0.33585074320422259
2021-05-18,21,1597.9600009918213,32,76.093333380562925,2.5611516599916655,-0.17220014514146809
2021-05-19,14,2149.1200008392334,21,153.50857148851668,1.2547079751431673,0.45038333107712925
2021-05-20,15,802.36999607086182,17,53.491333071390791,-0.29948489813670887,-0.37255530783793228
2021-05-21,23,1817.440013885498,31,79.019131038499921,-0.32408278029414966,0.5051387623765925
2021-05-22,13,680.32999229431152,16,52.333076330331657,-0.71475470601136637,-0.27912818088872654
2021-05-23,7,404.83000183105469,8,57.832857404436382,-0.65148632124548633,-0.77701214158156817
2021-05-24,19,2265.4900221824646,29,119.23631695697182,0.4108170497880948,1.0524089137270323
2021-05-25,17,1271.7000060081482,22,74.805882706361658,-0.20417281708000837,-0.20968733597971187
2021-05-26,19,1620.7699909210205,24,85.303683732685286,-0.24584481541835343,0.44645740462075739
2021-05-27,14,1112.8699998855591,17,79.490714277539936,0.38697858261798124,-0.26211062362557974
2021-05-28,15,1240.8300123214722,19,82.722000821431479,-0.31726494253380805,-0.23698514338646087
2021-05-29,10,562.919994354248,12,56.291999435424806,-0.17257801253787997,-0.66307750338923921
2021-05-30,12,875.77999782562256,20,72.981666485468551,1.163327801458516,-0.25932002985839425
2021-05-31,13,1762.3300018310547,28,135.5638462946965,-0.22209765455805877,-0.041169750721758672
2021-06-01,14,1239.0500001907349,20,88.503571442195351,-0.025674298705007738,-0.40469498415630606
2021-06-02,16,996.35999155044556,18,62.272499471902847,-0.385255158269402,-0.35934054741858457
2021-06-03,23,1693.5900106430054,34,73.634348288826317,0.52182196556395988,0.52313586202989626
2021-06-04,14,1557.0399839878082,24,111.21714171341488,0.25483746244559152,1.8119626885155176
2021-06-05,19,1803.3699836730957,26,94.914209667005039,2.2035990935831409,0.057676396885428534
2021-06-06,14,1325.9200005531311,21,94.708571468080791,0.51398753550561949,-0.47041155191774109
2021-06-07,18,1238.1400156021118,22,68.785556422339539,-0.29744144722288751,-0.021588976578779676
2021-06-08,21,2450.2000112533569,37,116.67619101206462,0.97748275765802994,0.38408266303989252
2021-06-09,26,1852.9199991226196,43,71.266153812408447,0.8596892838293041,-0.31634893366825634
2021-06-10,21,2170.3499946594238,35,103.34999974568684,0.28150850029837327,3.8367577920893581
2021-06-11,20,1696.0599904060364,25,84.802999520301825,0.08928480183416837,0.7793887661910045
2021-06-12,16,1456.0899982452393,25,91.005624890327454,-0.19257278793146937,0.27125021927265591
2021-06-13,23,1504.2500114440918,34,65.402174410612687,0.13449530199149809,-0.44056008577467082
2021-06-14,12,1404.850004196167,20,117.07083368301392,0.13464550575322737,-0.41098164567833145
2021-06-15,17,941.98999786376953,21,55.411176344927618,-0.61554567237883939,-0.18905121156888766
2021-06-16,20,1474.720002412796,24,73.7360001206398,-0.204110267517705,-0.081629094502388963
2021-06-17,11,711.8700008392334,12,64.715454621748492,-0.67200221043106845,-0.55451325415067321
2021-06-18,22,2581.5500011444092,35,117.34318187020041,0.5220864920741316,0.20121258940231884
2021-06-19,19,1679.0800020694733,25,88.372631687867013,0.15314300908114425,1.0926505356528613
2021-06-20,23,1647.7499895095825,36,71.64130389172098,0.095396361624574377,-0.0933676066772272
2021-06-21,17,1420.7700023651123,22,83.5747060214772,0.011332169357151039,1.0883542081891424
2021-06-22,13,1046.1999988555908,21,80.4769229888916,0.11062750265729693,1.5842946276797818
2021-06-23,18,1643.9200019836426,30,91.328888999091248,0.11473364387410334,-0.27436449249952166
2021-06-24,18,1311.3699932098389,21,72.853888511657715,0.84214813331626093,0.031194453891853244
2021-06-25,21,1820.160005569458,31,86.674285979498,-0.29493521149597124,0.12302178332851037
2021-06-26,15,1340.43000125885,26,89.362000083923334,-0.20168782928343831,0.20448030892798974
2021-06-27,12,925.14000272750854,17,77.095000227292374,-0.438543463136142,-0.25441841868680976
2021-06-28,23,1859.3499965667725,31,80.841304198555321,0.30869176113767144,2.3030448646609543
2021-06-29,19,1339.3300018310547,29,70.491052727950247,0.28018543614615815,0.529299601676596
2021-06-30,15,1087.3799991607666,18,72.4919999440511,-0.33854445602664651,-0.38298729634575668
2021-07-01,14,1046.950008392334,21,74.782143456595279,-0.20163644599666672,-0.15503812741118575
2021-07-02,19,1372.8599972724915,28,72.255789330131122,-0.2457476303886941,0.37787547564627777
2021-07-03,13,1045.6799983978271,20,80.436922953679016,-0.21989212609700748,-0.38256603320374227
2021-07-04,25,3303.9500074386597,38,132.15800029754638,2.5712973146744447,1.1219429439292612
2021-07-05,16,2016.6200075149536,29,126.0387504696846,0.084583328173057776,0.11825084468108493
2021-07-06,23,1844.4699983596802,37,80.1943477547687,0.37715872551053681,0.39108694158789875
2021-07-07,13,912.00001239776611,20,70.153847107520477,-0.16128675062844425,-0.26341124516983055
2021-07-08,19,1564.1999998092651,25,82.326315779435,0.49405414515560797,-0.36160313744789918
2021-07-09,14,1031.3900089263916,21,73.670714923313682,-0.24872892285048009,-0.44337045883536935
2021-07-10,13,1221.4500074386597,22,93.9576928798969,0.16809158567644431,-0.43721058334172858
2021-07-11,21,2182.0900039672852,31,103.90904780796596,-0.33955114361463373,0.28656416418672392
2021-07-12,16,1273.4500102996826,21,79.590625643730164,-0.36852257462776378,-0.12543179897235709
2021-07-13,25,2146.9100036621094,34,85.876400146484372,0.16397122510607082,0.42722950794666037
2021-07-14,15,1474.660008430481,24,98.310667228698733,0.61695174164900379,0.049692140816313089
2021-07-15,15,2089.189998626709,24,139.27933324178059,0.33562843554626,1.2178473267917302
2021-07-16,21,1407.5700120925903,29,67.0271434329805,0.36473109096507256,-0.045534060845680055
2021-07-17,25,1389.4499988555908,34,55.577999954223635,0.13754143877670572,0.95183108884704926
2021-07-18,23,2232.1900196075439,32,97.0517399829367,0.022959646737380823,-0.13532954286455534
2021-07-19,20,2197.4300072193146,32,109.87150036096573,0.725572256033977,0.308710725225107
2021-07-20,17,1633.050000667572,29,96.0617647451513,-0.23934864624880242,-0.0089212495436796421
2021-07-21,18,1245.6400022506714,26,69.202222347259521,-0.15530359870785507,-0.12326414537392215
2021-07-22,19,2081.8799915313721,34,109.5726311332301,-0.0034989671117236893,0.9899445553514461
2021-07-23,24,2296.8100118637085,33,95.700417160987854,0.63175543108446364,0.39715436827354955
2021-07-24,15,2041.3200044631958,28,136.08800029754639,0.46915686505056853,0.55663162572956171
2021-07-25,12,495.66000175476074,13,41.305000146230064,-0.7779490108812932,-0.72768328045990227
2021-07-26,18,1330.9199991226196,23,73.939999951256652,-0.39432883197640473,-0.0070947398426618735
2021-07-27,12,1229.8999977111816,17,102.49166647593181,-0.24686935659752446,0.3294204056523079
2021-07-28,18,1651.3700003623962,26,91.7427777979109,0.32572010964535175,-0.11185629203130358
2021-07-29,25,2010.46000289917,33,80.41840011596679,-0.034305526217996658,0.50109383060977131
2021-07-30,13,1767.7100019454956,19,135.97769245734582,-0.23036298482906883,0.62565984596902979
2021-07-31,21,1799.4999828338623,29,85.690475373041068,-0.11846257377609186,0.71880220488953639
2021-08-01,20,1773.0000162124634,37,88.650000810623169,2.5770488034854506,0.29146454826780877
2021-08-02,19,905.80999755859375,25,47.674210397820723,-0.31941063463188657,-0.13375985105724486
2021-08-03,17,1068.4999988079071,23,62.85294110634748,-0.13123018066805153,-0.67659922323211952
2021-08-04,17,2011.6000099182129,29,118.32941234813018,0.21814009548239552,-0.0024893126013000237
2021-08-05,22,2346.5100116729736,35,106.65954598513517,0.16715080543219218,0.27218659764580966
2021-08-06,22,1996.5199937820435,36,90.7509088082747,0.1294386475070716,1.1891666300891093
2021-08-07,16,1227.4899950027466,25,76.718124687671661,-0.31787162727854618,-0.21526020000484347
2021-08-08,20,1344.8699989318848,27,67.243499946594241,-0.24147208875675197,0.30393933167125109
2021-08-09,24,2405.819993019104,40,100.24249970912933,1.6559874581904024,0.969642620138035
2021-08-10,17,1783.4000091552734,23,104.90588289148667,0.66906879845106082,-0.18271015131692481
2021-08-11,17,1599.7300033569336,26,94.101764903349036,-0.204747466956925,0.25621735475934942
2021-08-12,12,832.61000061035156,17,69.3841667175293,-0.64517091490407408,-0.612182159852942
2021-08-13,22,2166.8899936676025,35,98.494999712163747,0.085333480464087,0.46941666640426494
2021-08-14,15,618.23999881744385,20,41.215999921162926,-0.49633805462010261,-0.70407669995365063
2021-08-15,15,1398.0300045013428,23,93.202000300089523,0.039527988290078933,-0.0067776433920077109
2021-08-16,17,1904.3100032806396,27,112.01823548709645,-0.20845698813447427,0.37054950149275545
2021-08-17,20,1288.340008020401,29,64.417000401020047,-0.27759336020714886,-0.42283587118317439
2021-08-18,21,1975.1899976730347,36,94.0566665558588,0.23470210193484006,-0.10113633144907684
2021-08-19,22,1083.4799957275391,26,49.24909071488814,0.30130552711748021,-0.33652980907833507
2021-08-20,20,2307.8099956512451,29,115.39049978256226,0.065033297673374874,0.85271024652500171
2021-08-21,23,1813.7500038146973,32,78.858695818030313,1.9337312488418723,-0.12879224009422655
2021-08-22,12,1576.5199890136719,19,131.37666575113931,0.12767249911491987,-0.31360452938184868
2021-08-23,19,1200.6700034141541,24,63.193158074429164,-0.36949866285126565,-0.41181686321156041
2021-08-24,15,1130.3199968338013,23,75.354666455586752,-0.12265396572555827,1.2804341541221502
2021-08-25,15,1239.6099967956543,18,82.640666453043622,-0.37240974374311581,-0.068606679880954147
2021-08-26,19,1279.0599994659424,26,67.318947340312761,0.18051095037253045,0.039970730828723051
2021-08-27,17,1299.9700088500977,23,76.46882405000575,-0.43670838964225184,-0.21279300909861704
2021-08-28,21,2254.1700000762939,28,107.34142857506161,0.24282287820002807,0.12122101251737598
2021-08-29,16,1613.9100036621094,28,100.86937522888184,0.02371680340813823,-0.087005220377843626
2021-08-30,19,1588.8100090026855,31,83.621579421193971,0.32326951159339334,-0.1170825094976556
2021-08-31,20,2076.70001411438,28,103.835000705719,0.83726734016166515,0.17129159341503544
2021-09-01,19,1300.7799985408783,29,68.46210518636201,0.049346166861630819,0.43604067304052391
2021-09-02,16,1951.0999984741211,22,121.94374990463257,0.525417102629104,0.82601778254647062
2021-09-03,22,1501.8799991607666,25,68.267272689125761,0.15531896038837895,-0.2533903401492677
2021-09-04,24,1949.9899964332581,38,81.249583184719086,-0.13494102203149749,-0.16898287809009246
2021-09-05,19,1196.7900066375732,25,62.988947717767012,-0.25845307116137378,-0.40056197264998455
2021-09-06,12,588.7399959564209,14,49.061666329701744,-0.62944594217027883,-0.52037083939319317
2021-09-07,15,1250.5099973678589,22,83.36733315785726,-0.3978379212843865,-0.070162916593401556
2021-09-08,21,1928.5299968719482,30,91.834761755807065,0.48259505760792359,-0.19838973719234768
2021-09-09,16,1917.2999973297119,31,119.831249833107,-0.017323561668209132,0.075081298355415868
2021-09-10,17,1752.2299947738647,27,103.07235263375675,0.16669107768462918,0.095328581133640955
2021-09-11,21,2054.9599952697754,29,97.85523786998931,0.053831044789213675,1.4680942983670269
2021-09-12,14,1307.5100021362305,18,93.393571581159321,0.092514137722230189,-0.39659604042788321
2021-09-13,21,1752.0999956130981,35,83.433333124433247,1.9760165907647802,1.8340126794844676
2021-09-14,18,1281.480001449585,29,71.19333341386583,0.024765898830807761,-0.083367311628858437
2021-09-15,28,2500.3400011062622,44,89.297857182366513,0.2965004460193944,0.31299000519811121
2021-09-16,22,1516.819995880127,28,68.94636344909668,-0.2088770677553575,0.17734447928136371
2021-09-17,14,880.19999814033508,22,62.871428438595366,-0.49766868461013308,-0.554371984883836
2021-09-18,17,930.26000785827637,21,54.721176932839789,-0.54730991844142851,-0.14141469014052077
2021-09-19,27,1895.9100105762482,38,70.218889280601786,0.45001568437616574,-0.17848089134338035
2021-09-20,17,1001.2600011825562,18,58.897647128385657,-0.42853718184492468,-0.44796140643600496
2021-09-21,25,2635.9400148391724,34,105.4376005935669,1.0569497860734844,0.67199910766010151
2021-09-22,25,1733.7499866485596,31,69.349999465942389,-0.30659430882141187,0.44398542623582737
2021-09-23,17,2768.7800011634827,31,162.86941183314605,0.825384692108382,1.4495541164619381
2021-09-24,18,1509.9000091552734,23,83.88333384195964,0.71540560366434114,0.21804439546172485
2021-09-25,22,1541.9000015258789,29,70.086363705721766,0.65749359157744736,0.20549466183735127
2021-09-26,16,1130.6500015258789,22,70.665625095367432,-0.40363730598045316,-0.13024916434340864
2021-09-27,16,1512.6299953460693,19,94.539374709129333,0.51072647819702222,-0.32896365611516731
2021-09-28,18,1019.5900077819824,23,56.643889321221245,-0.61319680947132971,-0.36824853587347534
2021-09-29,16,1410.4300117492676,19,88.151875734329224,-0.1864859278380088,-0.11227270488142831
2021-09-30,24,1464.7600021362305,37,61.03166675567627,-0.47097277446358454,-0.29466943122216649
2021-10-01,21,1346.0799942016602,25,64.0990473429362,-0.10849726071944579,0.034825255394145167
2021-10-02,19,1275.6400127410889,26,67.138948039004674,-0.17268304593118661,-0.34619444736880889
2021-10-03,27,1684.5299911499023,33,62.389999672218607,0.48987749425244742,0.1216142382155688
2021-10-04,15,1562.720009803772,27,104.18133398691813,0.03311451882602838,-0.19860101197331506
2021-10-05,19,1367.2399961948395,21,71.9599997997284,0.34097037609179337,0.14242263773253916
2021-10-06,25,2252.8799915313721,34,90.115199661254877,0.597300094839351,2.8266127781441441
2021-10-07,19,1313.9299974441528,25,69.15421039179752,-0.10297250366756645,0.050715308322031645
2021-10-08,27,1824.739990234375,34,67.582962601273152,0.35559550553799063,-0.053818196660627184
2021-10-09,26,2061.6499991416931,44,79.294230736218964,0.61616912181331618,0.075288166699537
2021-10-10,13,824.55000305175781,16,63.426923311673676,-0.5105162820586534,-0.52942821118744132
2021-10-11,19,950.88000202178955,25,50.046315895883659,-0.3915224761592514,-0.53727566268414972
2021-10-12,23,1847.8699989318848,32,80.342173866603687,0.35153301839814871,0.41327408273191457
2021-10-13,22,1773.0200119018555,32,80.59181872281161,-0.21299846482427887,0.011939967091568283
2021-10-14,19,1219.5900003910065,24,64.188947389000347,-0.071799865469740279,-0.048295721344515513
2021-10-15,24,1728.6499953269958,35,72.027083138624832,-0.052659554468928511,-0.30863402794733363
2021-10-16,17,1059.8799984455109,21,62.345882261500641,-0.48590691975516676,-0.30124866409707307
2021-10-17,19,1487.5800018310547,26,78.293684306897617,0.804111328998052,0.690047722079047
2021-10-18,26,1839.4200010299683,37,70.746923116537246,0.93443967390095317,0.97731815351800111
2021-10-19,27,4065.5800113677979,42,150.5770374580666,1.2001439569438355,1.144395033882486
2021-10-20,29,1760.2900018692017,38,60.69965523686902,-0.0071798456572403713,0.7580748255100368
2021-10-21,24,2021.1000080108643,34,84.212500333786011,0.65719627691510241,-0.23325265497963982
2021-10-22,27,3173.3000049591064,36,117.52962981330023,0.83570995489971178,0.83031003858479124
2021-10-23,23,1652.4200034141541,32,71.844347974528432,0.559063295691683,-0.40319563030656735
2021-10-24,17,1664.5400104522705,25,97.914118261898267,0.11895831377364353,0.10241737887233457
