cohort_month,month_number,active_users,cohort_size,retention_rate
2020-04,28,5,215,0.023255813953488372
2020-04,30,2,215,0.0093023255813953487
2020-04,31,3,215,0.013953488372093023
2020-04,32,1,215,0.0046511627906976744
2020-04,33,3,215,0.013953488372093023
2020-04,34,4,215,0.018604651162790697
2020-04,35,2,215,0.0093023255813953487
2020-04,36,1,215,0.0046511627906976744
2020-04,37,4,215,0.018604651162790697
2020-04,38,1,215,0.0046511627906976744
2020-04,39,1,215,0.0046511627906976744
2020-04,40,1,215,0.0046511627906976744
2020-04,41,1,215,0.0046511627906976744
2020-04,42,3,215,0.013953488372093023
2020-04,43,3,215,0.013953488372093023
2020-04,44,3,215,0.013953488372093023
2020-04,45,5,215,0.023255813953488372
2020-04,46,1,215,0.0046511627906976744
2020-04,47,2,215,0.0093023255813953487
2020-04,48,5,215,0.023255813953488372
2020-04,49,1,215,0.0046511627906976744
2020-04,50,3,215,0.013953488372093023
2020-04,51,3,215,0.013953488372093023
2020-04,52,1,215,0.0046511627906976744
2020-04,53,2,215,0.0093023255813953487
2020-04,54,2,215,0.0093023255813953487
2020-04,55,4,215,0.018604651162790697
2020-04,56,2,215,0.0093023255813953487
2020-04,57,1,215,0.0046511627906976744
2020-04,58,3,215,0.013953488372093023
2020-04,59,1,215,0.0046511627906976744
2020-04,60,2,215,0.0093023255813953487
2020-04,61,2,215,0.0093023255813953487
2020-04,62,1,215,0.0046511627906976744
2020-04,63,2,215,0.0093023255813953487
2020-04,64,1,215,0.0046511627906976744
2020-04,66,2,215,0.0093023255813953487
2020-04,67,3,215,0.013953488372093023
2020-04,68,4,215,0.018604651162790697
2020-04,69,2,215,0.0093023255813953487
2020-05,0,250,250,1.0
2020-05,1,2,250,0.008
2020-05,2,1,250,0.004
2020-05,3,3,250,0.012
2020-05,4,1,250,0.004
2020-05,5,4,250,0.016
2020-05,6,1,250,0.004
2020-05,7,1,250,0.004
2020-05,8,3,250,0.012
2020-05,9,2,250,0.008
2020-05,10,4,250,0.016
2020-05,11,4,250,0.016
2020-05,12,6,250,0.024
2020-05,13,3,250,0.012
2020-05,14,1,250,0.004
2020-05,15,4,250,0.016
2020-05,16,4,250,0.016
2020-05,17,3,250,0.012
2020-05,18,2,250,0.008
2020-05,19,4,250,0.016
2020-05,20,2,250,0.008
2020-05,21,2,250,0.008
2020-05,23,2,250,0.008
2020-05,24,1,250,0.004
2020-05,25,3,250,0.012
2020-05,26,3,250,0.012
2020-05,27,2,250,0.008
2020-05,28,5,250,0.02
2020-05,29,2,250,0.008
2020-05,30,5,250,0.02
2020-05,31,1,250,0.004
2020-05,32,6,250,0.024
2020-05,34,3,250,0.012
2020-05,35,1,250,0.004
2020-05,36,3,250,0.012
2020-05,37,3,250,0.012
2020-05,38,4,250,0.016
2020-05,39,5,250,0.02
2020-05,40,4,250,0.016
2020-05,41,6,250,0.024
2020-05,42,1,250,0.004
2020-05,43,3,250,0.012
2020-05,44,5,250,0.02
2020-05,45,1,250,0.004
2020-05,46,2,250,0.008
2020-05,48,1,250,0.004
2020-05,49,4,250,0.016
2020-05,50,1,250,0.004
2020-05,51,4,250,0.016
2020-05,52,2,250,0.008
2020-05,53,2,250,0.008
2020-05,54,2,250,0.008
2020-05,55,2,250,0.008
2020-05,56,5,250,0.02
2020-05,57,1,250,0.004
2020-05,58,1,250,0.004
2020-05,59,1,250,0.004
2020-05,60,2,250,0.008
2020-05,61,3,250,0.012
2020-05,62,3,250,0.012
2020-05,63,2,250,0.008
2020-05,64,2,250,0.008
2020-05,65,6,250,0.024
2020-05,66,1,250,0.004
2020-05,67,5,250,0.02
2020-06,0,264,264,1.0
2020-06,1,2,264,0.007575757575757576
2020-06,2,2,264,0.007575757575757576
2020-06,3,1,264,0.003787878787878788
2020-06,4,5,264,0.01893939393939394
2020-06,5,4,264,0.015151515151515152
2020-06,6,1,264,0.003787878787878788
2020-06,7,4,264,0.015151515151515152
2020-06,8,3,264,0.011363636363636364
2020-06,9,2,264,0.007575757575757576
2020-06,10,4,264,0.015151515151515152
2020-06,11,1,264,0.003787878787878788
2020-06,12,4,264,0.015151515151515152
2020-06,13,1,264,0.003787878787878788
2020-06,14,6,264,0.022727272727272728
2020-06,15,5,264,0.01893939393939394
2020-06,16,4,264,0.015151515151515152
2020-06,17,1,264,0.003787878787878788
2020-06,18,4,264,0.015151515151515152
2020-06,19,4,264,0.015151515151515152
2020-06,20,4,264,0.015151515151515152
2020-06,21,3,264,0.011363636363636364
2020-06,22,4,264,0.015151515151515152
2020-06,23,1,264,0.003787878787878788
2020-06,25,3,264,0.011363636363636364
2020-06,26,3,264,0.011363636363636364
2020-06,27,4,264,0.015151515151515152
2020-06,28,2,264,0.007575757575757576
2020-06,29,2,264,0.007575757575757576
2020-06,30,5,264,0.01893939393939394
2020-06,31,6,264,0.022727272727272728
2020-06,32,2,264,0.007575757575757576
2020-06,33,2,264,0.007575757575757576
2020-06,34,3,264,0.011363636363636364
2020-06,35,3,264,0.011363636363636364
2020-06,36,2,264,0.007575757575757576
2020-06,37,1,264,0.003787878787878788
2020-06,38,3,264,0.011363636363636364
2020-06,39,4,264,0.015151515151515152
2020-06,40,1,264,0.003787878787878788
2020-06,41,5,264,0.01893939393939394
2020-06,42,1,264,0.003787878787878788
2020-06,43,5,264,0.01893939393939394
2020-06,44,2,264,0.007575757575757576
2020-06,45,5,264,0.01893939393939394
2020-06,46,2,264,0.007575757575757576
2020-06,47,1,264,0.003787878787878788
2020-06,48,1,264,0.003787878787878788
2020-06,49,1,264,0.003787878787878788
2020-06,50,2,264,0.007575757575757576
2020-06,51,2,264,0.007575757575757576
2020-06,52,1,264,0.003787878787878788
2020-06,53,7,264,0.026515151515151516
2020-06,54,4,264,0.015151515151515152
2020-06,55,3,264,0.011363636363636364
2020-06,56,1,264,0.003787878787878788
2020-06,57,2,264,0.007575757575757576
2020-06,58,2,264,0.007575757575757576
2020-06,59,3,264,0.011363636363636364
2020-06,60,2,264,0.007575757575757576
2020-06,61,4,264,0.015151515151515152
2020-06,62,4,264,0.015151515151515152
2020-06,64,3,264,0.011363636363636364
2020-06,65,3,264,0.011363636363636364
2020-06,66,1,264,0.003787878787878788
2020-06,67,2,264,0.007575757575757576
2020-07,0,254,254,1.0
2020-07,1,1,254,0.003937007874015748
2020-07,2,3,254,0.011811023622047244
2020-07,3,4,254,0.015748031496062992
2020-07,4,2,254,0.007874015748031496
2020-07,5,5,254,0.01968503937007874
2020-07,6,2,254,0.007874015748031496
2020-07,7,2,254,0.007874015748031496
2020-07,8,7,254,0.027559055118110236
2020-07,9,7,254,0.027559055118110236
2020-07,10,4,254,0.015748031496062992
2020-07,11,6,254,0.023622047244094488
2020-07,12,3,254,0.011811023622047244
2020-07,13,4,254,0.015748031496062992
2020-07,14,2,254,0.007874015748031496
2020-07,15,2,254,0.007874015748031496
2020-07,16,1,254,0.003937007874015748
2020-07,17,4,254,0.015748031496062992
2020-07,18,3,254,0.011811023622047244
2020-07,19,4,254,0.015748031496062992
2020-07,20,2,254,0.007874015748031496
2020-07,21,2,254,0.007874015748031496
2020-07,22,2,254,0.007874015748031496
2020-07,23,4,254,0.015748031496062992
2020-07,24,1,254,0.003937007874015748
2020-07,25,1,254,0.003937007874015748
2020-07,26,2,254,0.007874015748031496
2020-07,27,4,254,0.015748031496062992
2020-07,29,5,254,0.01968503937007874
2020-07,30,4,254,0.015748031496062992
2020-07,31,4,254,0.015748031496062992
2020-07,32,1,254,0.003937007874015748
2020-07,34,4,254,0.015748031496062992
2020-07,35,2,254,0.007874015748031496
2020-07,36,7,254,0.027559055118110236
2020-07,37,2,254,0.007874015748031496
2020-07,38,2,254,0.007874015748031496
2020-07,39,5,254,0.01968503937007874
2020-07,40,3,254,0.011811023622047244
2020-07,41,3,254,0.011811023622047244
2020-07,42,5,254,0.01968503937007874
2020-07,43,1,254,0.003937007874015748
2020-07,44,3,254,0.011811023622047244
2020-07,45,4,254,0.015748031496062992
2020-07,46,2,254,0.007874015748031496
2020-07,47,4,254,0.015748031496062992
2020-07,48,4,254,0.015748031496062992
2020-07,49,2,254,0.007874015748031496
2020-07,50,1,254,0.003937007874015748
2020-07,51,5,254,0.01968503937007874
2020-07,52,6,254,0.023622047244094488
2020-07,53,3,254,0.011811023622047244
2020-07,54,2,254,0.007874015748031496
2020-07,55,2,254,0.007874015748031496
2020-07,56,7,254,0.027559055118110236
2020-07,57,3,254,0.011811023622047244
2020-07,58,4,254,0.015748031496062992
2020-07,59,2,254,0.007874015748031496
2020-07,60,2,254,0.007874015748031496
2020-07,61,3,254,0.011811023622047244
2020-07,62,4,254,0.015748031496062992
2020-07,63,2,254,0.007874015748031496
2020-07,64,5,254,0.01968503937007874
2020-07,66,1,254,0.003937007874015748
2020-08,0,293,293,1.0
2020-08,1,2,293,0.0068259385665529011
2020-08,3,5,293,0.017064846416382253
2020-08,4,2,293,0.0068259385665529011
2020-08,5,3,293,0.010238907849829351
2020-08,6,1,293,0.0034129692832764505
2020-08,7,3,293,0.010238907849829351
2020-08,8,2,293,0.0068259385665529011
2020-08,9,1,293,0.0034129692832764505
2020-08,10,3,293,0.010238907849829351
2020-08,11,6,293,0.020477815699658702
2020-08,12,7,293,0.023890784982935155
2020-08,13,3,293,0.010238907849829351
2020-08,14,2,293,0.0068259385665529011
2020-08,15,3,293,0.010238907849829351
2020-08,16,3,293,0.010238907849829351
2020-08,17,3,293,0.010238907849829351
2020-08,18,3,293,0.010238907849829351
2020-08,19,3,293,0.010238907849829351
2020-08,20,3,293,0.010238907849829351
2020-08,21,3,293,0.010238907849829351
2020-08,22,5,293,0.017064846416382253
2020-08,23,1,293,0.0034129692832764505
2020-08,24,1,293,0.0034129692832764505
2020-08,25,6,293,0.020477815699658702
2020-08,26,3,293,0.010238907849829351
2020-08,27,2,293,0.0068259385665529011
2020-08,28,3,293,0.010238907849829351
2020-08,29,4,293,0.013651877133105802
2020-08,30,2,293,0.0068259385665529011
2020-08,31,5,293,0.017064846416382253
2020-08,32,3,293,0.010238907849829351
2020-08,33,1,293,0.0034129692832764505
2020-08,34,1,293,0.0034129692832764505
2020-08,35,4,293,0.013651877133105802
2020-08,36,5,293,0.017064846416382253
2020-08,37,3,293,0.010238907849829351
2020-08,38,3,293,0.010238907849829351
2020-08,39,5,293,0.017064846416382253
2020-08,40,5,293,0.017064846416382253
2020-08,41,1,293,0.0034129692832764505
2020-08,42,4,293,0.013651877133105802
2020-08,43,4,293,0.013651877133105802
2020-08,44,2,293,0.0068259385665529011
2020-08,45,1,293,0.0034129692832764505
2020-08,46,5,293,0.017064846416382253
2020-08,47,5,293,0.017064846416382253
2020-08,48,5,293,0.017064846416382253
2020-08,49,4,293,0.013651877133105802
2020-08,50,4,293,0.013651877133105802
2020-08,51,5,293,0.017064846416382253
2020-08,52,7,293,0.023890784982935155
2020-08,53,3,293,0.010238907849829351
2020-08,54,2,293,0.0068259385665529011
2020-08,55,4,293,0.013651877133105802
2020-08,56,1,293,0.0034129692832764505
2020-08,57,3,293,0.010238907849829351
2020-08,58,5,293,0.017064846416382253
2020-08,60,4,293,0.013651877133105802
2020-08,61,6,293,0.020477815699658702
2020-08,62,7,293,0.023890784982935155
2020-08,63,6,293,0.020477815699658702
2020-08,64,3,293,0.010238907849829351
2020-08,65,4,293,0.013651877133105802
2020-09,0,281,281,1.0
2020-09,1,3,281,0.010676156583629894
2020-09,2,5,281,0.017793594306049824
2020-09,3,2,281,0.0071174377224199285
2020-09,4,6,281,0.021352313167259787
2020-09,5,3,281,0.010676156583629894
2020-09,6,4,281,0.014234875444839857
2020-09,7,6,281,0.021352313167259787
2020-09,8,8,281,0.028469750889679714
2020-09,9,6,281,0.021352313167259787
2020-09,10,3,281,0.010676156583629894
2020-09,11,3,281,0.010676156583629894
2020-09,12,5,281,0.017793594306049824
2020-09,13,1,281,0.0035587188612099642
2020-09,14,1,281,0.0035587188612099642
2020-09,15,2,281,0.0071174377224199285
2020-09,16,8,281,0.028469750889679714
2020-09,17,1,281,0.0035587188612099642
2020-09,18,3,281,0.010676156583629894
2020-09,19,1,281,0.0035587188612099642
2020-09,20,3,281,0.010676156583629894
2020-09,21,3,281,0.010676156583629894
2020-09,22,3,281,0.010676156583629894
2020-09,23,4,281,0.014234875444839857
2020-09,24,5,281,0.017793594306049824
2020-09,25,7,281,0.02491103202846975
2020-09,26,2,281,0.0071174377224199285
2020-09,27,1,281,0.0035587188612099642
2020-09,28,4,281,0.014234875444839857
2020-09,29,8,281,0.028469750889679714
2020-09,30,5,281,0.017793594306049824
2020-09,31,2,281,0.0071174377224199285
2020-09,32,5,281,0.017793594306049824
2020-09,33,2,281,0.0071174377224199285
2020-09,34,7,281,0.02491103202846975
2020-09,35,4,281,0.014234875444839857
2020-09,37,1,281,0.0035587188612099642
2020-09,38,1,281,0.0035587188612099642
2020-09,39,2,281,0.0071174377224199285
2020-09,40,3,281,0.010676156583629894
2020-09,41,1,281,0.0035587188612099642
2020-09,42,4,281,0.014234875444839857
2020-09,43,3,281,0.010676156583629894
2020-09,44,3,281,0.010676156583629894
2020-09,45,3,281,0.010676156583629894
2020-09,46,2,281,0.0071174377224199285
2020-09,47,3,281,0.010676156583629894
2020-09,48,2,281,0.0071174377224199285
2020-09,49,3,281,0.010676156583629894
2020-09,50,4,281,0.014234875444839857
2020-09,51,2,281,0.0071174377224199285
2020-09,52,9,281,0.032028469750889681
2020-09,53,3,281,0.010676156583629894
2020-09,54,3,281,0.010676156583629894
2020-09,55,1,281,0.0035587188612099642
2020-09,56,3,281,0.010676156583629894
2020-09,57,4,281,0.014234875444839857
2020-09,58,3,281,0.010676156583629894
2020-09,59,2,281,0.0071174377224199285
2020-09,61,6,281,0.021352313167259787
2020-09,62,1,281,0.0035587188612099642
2020-09,63,5,281,0.017793594306049824
2020-09,64,3,281,0.010676156583629894
2020-10,0,334,334,1.0
2020-10,1,6,334,0.017964071856287425
2020-10,2,7,334,0.020958083832335328
2020-10,3,4,334,0.011976047904191617
2020-10,4,5,334,0.014970059880239521
2020-10,5,7,334,0.020958083832335328
2020-10,6,4,334,0.011976047904191617
2020-10,7,4,334,0.011976047904191617
2020-10,8,5,334,0.014970059880239521
2020-10,9,6,334,0.017964071856287425
2020-10,10,5,334,0.014970059880239521
2020-10,11,2,334,0.0059880239520958087
2020-10,12,7,334,0.020958083832335328
2020-10,13,2,334,0.0059880239520958087
2020-10,14,5,334,0.014970059880239521
2020-10,15,3,334,0.0089820359281437123
2020-10,16,5,334,0.014970059880239521
2020-10,17,4,334,0.011976047904191617
2020-10,18,5,334,0.014970059880239521
2020-10,19,4,334,0.011976047904191617
2020-10,20,2,334,0.0059880239520958087
2020-10,21,3,334,0.0089820359281437123
2020-10,22,2,334,0.0059880239520958087
2020-10,23,4,334,0.011976047904191617
2020-10,24,4,334,0.011976047904191617
2020-10,25,5,334,0.014970059880239521
2020-10,26,4,334,0.011976047904191617
2020-10,27,7,334,0.020958083832335328
2020-10,28,2,334,0.0059880239520958087
2020-10,29,4,334,0.011976047904191617
2020-10,30,5,334,0.014970059880239521
2020-10,31,4,334,0.011976047904191617
2020-10,32,3,334,0.0089820359281437123
2020-10,33,3,334,0.0089820359281437123
2020-10,34,4,334,0.011976047904191617
2020-10,35,3,334,0.0089820359281437123
2020-10,36,4,334,0.011976047904191617
2020-10,37,2,334,0.0059880239520958087
2020-10,38,5,334,0.014970059880239521
2020-10,39,7,334,0.020958083832335328
2020-10,40,5,334,0.014970059880239521
2020-10,41,4,334,0.011976047904191617
2020-10,42,5,334,0.014970059880239521
2020-10,43,5,334,0.014970059880239521
2020-10,44,2,334,0.0059880239520958087
2020-10,45,4,334,0.011976047904191617
2020-10,46,6,334,0.017964071856287425
2020-10,47,1,334,0.0029940119760479044
2020-10,48,4,334,0.011976047904191617
2020-10,49,6,334,0.017964071856287425
2020-10,50,1,334,0.0029940119760479044
2020-10,51,9,334,0.026946107784431138
2020-10,52,5,334,0.014970059880239521
2020-10,53,4,334,0.011976047904191617
2020-10,54,1,334,0.0029940119760479044
2020-10,55,3,334,0.0089820359281437123
2020-10,56,2,334,0.0059880239520958087
2020-10,57,4,334,0.011976047904191617
2020-10,58,6,334,0.017964071856287425
2020-10,59,4,334,0.011976047904191617
2020-10,60,5,334,0.014970059880239521
2020-10,61,5,334,0.014970059880239521
2020-10,62,5,334,0.014970059880239521
2020-10,63,1,334,0.0029940119760479044
2020-11,0,316,316,1.0
2020-11,1,4,316,0.012658227848101266
2020-11,2,3,316,0.00949367088607595
2020-11,3,2,316,0.0063291139240506328
2020-11,4,3,316,0.00949367088607595
2020-11,5,3,316,0.00949367088607595
2020-11,8,5,316,0.015822784810126583
2020-11,9,4,316,0.012658227848101266
2020-11,10,3,316,0.00949367088607595
2020-11,11,6,316,0.0189873417721519
2020-11,12,4,316,0.012658227848101266
2020-11,13,1,316,0.0031645569620253164
2020-11,14,1,316,0.0031645569620253164
2020-11,15,4,316,0.012658227848101266
2020-11,16,2,316,0.0063291139240506328
2020-11,17,4,316,0.012658227848101266
2020-11,18,1,316,0.0031645569620253164
2020-11,19,4,316,0.012658227848101266
2020-11,20,3,316,0.00949367088607595
2020-11,21,6,316,0.0189873417721519
2020-11,22,1,316,0.0031645569620253164
2020-11,23,8,316,0.025316455696202531
2020-11,24,4,316,0.012658227848101266
2020-11,25,1,316,0.0031645569620253164
2020-11,26,1,316,0.0031645569620253164
2020-11,27,1,316,0.0031645569620253164
2020-11,28,1,316,0.0031645569620253164
2020-11,29,3,316,0.00949367088607595
2020-11,30,5,316,0.015822784810126583
2020-11,31,3,316,0.00949367088607595
2020-11,32,4,316,0.012658227848101266
2020-11,33,3,316,0.00949367088607595
2020-11,34,7,316,0.022151898734177215
2020-11,35,2,316,0.0063291139240506328
2020-11,36,4,316,0.012658227848101266
2020-11,37,4,316,0.012658227848101266
2020-11,38,3,316,0.00949367088607595
2020-11,39,5,316,0.015822784810126583
2020-11,40,4,316,0.012658227848101266
2020-11,41,5,316,0.015822784810126583
2020-11,42,4,316,0.012658227848101266
2020-11,43,4,316,0.012658227848101266
2020-11,44,3,316,0.00949367088607595
2020-11,45,3,316,0.00949367088607595
2020-11,46,2,316,0.0063291139240506328
2020-11,47,4,316,0.012658227848101266
2020-11,48,5,316,0.015822784810126583
2020-11,49,4,316,0.012658227848101266
2020-11,50,4,316,0.012658227848101266
2020-11,51,6,316,0.0189873417721519
2020-11,52,3,316,0.00949367088607595
2020-11,53,4,316,0.012658227848101266
2020-11,54,4,316,0.012658227848101266
2020-11,55,6,316,0.0189873417721519
2020-11,56,4,316,0.012658227848101266
2020-11,57,3,316,0.00949367088607595
2020-11,58,1,316,0.0031645569620253164
2020-11,59,4,316,0.012658227848101266
2020-11,60,3,316,0.00949367088607595
2020-11,61,5,316,0.015822784810126583
2020-11,62,1,316,0.0031645569620253164
2020-12,0,374,374,1.0
2020-12,1,4,374,0.0106951871657754
2020-12,2,3,374,0.0080213903743315516
2020-12,3,3,374,0.0080213903743315516
2020-12,4,6,374,0.016042780748663103
2020-12,5,3,374,0.0080213903743315516
2020-12,6,7,374,0.01871657754010695
2020-12,7,7,374,0.01871657754010695
2020-12,8,2,374,0.0053475935828877
2020-12,9,5,374,0.013368983957219251
2020-12,10,3,374,0.0080213903743315516
2020-12,11,2,374,0.0053475935828877
2020-12,12,9,374,0.024064171122994651
2020-12,13,6,374,0.016042780748663103
2020-12,14,4,374,0.0106951871657754
2020-12,15,7,374,0.01871657754010695
2020-12,16,4,374,0.0106951871657754
2020-12,17,2,374,0.0053475935828877
2020-12,18,5,374,0.013368983957219251
2020-12,19,3,374,0.0080213903743315516
2020-12,20,8,374,0.0213903743315508
2020-12,21,3,374,0.0080213903743315516
2020-12,22,4,374,0.0106951871657754
2020-12,23,5,374,0.013368983957219251
2020-12,24,5,374,0.013368983957219251
2020-12,25,6,374,0.016042780748663103
2020-12,26,3,374,0.0080213903743315516
2020-12,27,6,374,0.016042780748663103
2020-12,28,5,374,0.013368983957219251
2020-12,29,3,374,0.0080213903743315516
2020-12,30,3,374,0.0080213903743315516
2020-12,31,6,374,0.016042780748663103
2020-12,32,2,374,0.0053475935828877
2020-12,33,4,374,0.0106951871657754
2020-12,34,5,374,0.013368983957219251
2020-12,35,1,374,0.00267379679144385
2020-12,36,6,374,0.016042780748663103
2020-12,37,4,374,0.0106951871657754
2020-12,38,5,374,0.013368983957219251
2020-12,39,8,374,0.0213903743315508
2020-12,40,3,374,0.0080213903743315516
2020-12,41,4,374,0.0106951871657754
2020-12,42,4,374,0.0106951871657754
2020-12,43,5,374,0.013368983957219251
2020-12,44,5,374,0.013368983957219251
2020-12,45,5,374,0.013368983957219251
2020-12,46,10,374,0.026737967914438502
2020-12,47,7,374,0.01871657754010695
2020-12,48,8,374,0.0213903743315508
2020-12,49,6,374,0.016042780748663103
2020-12,50,3,374,0.0080213903743315516
2020-12,51,4,374,0.0106951871657754
2020-12,52,1,374,0.00267379679144385
2020-12,53,1,374,0.00267379679144385
2020-12,54,2,374,0.0053475935828877
2020-12,55,5,374,0.013368983957219251
2020-12,56,6,374,0.016042780748663103
2020-12,57,1,374,0.00267379679144385
2020-12,58,5,374,0.013368983957219251
2020-12,59,5,374,0.013368983957219251
2020-12,60,7,374,0.01871657754010695
2020-12,61,3,374,0.0080213903743315516
2021-01,0,374,374,1.0
2021-01,1,3,374,0.0080213903743315516
2021-01,2,3,374,0.0080213903743315516
2021-01,3,10,374,0.026737967914438502
2021-01,4,5,374,0.013368983957219251
2021-01,5,2,374,0.0053475935828877
2021-01,6,2,374,0.0053475935828877
2021-01,7,3,374,0.0080213903743315516
2021-01,8,10,374,0.026737967914438502
2021-01,9,2,374,0.0053475935828877
2021-01,10,2,374,0.0053475935828877
2021-01,11,4,374,0.0106951871657754
2021-01,12,5,374,0.013368983957219251
2021-01,13,8,374,0.0213903743315508
2021-01,14,8,374,0.0213903743315508
2021-01,15,6,374,0.016042780748663103
2021-01,16,5,374,0.013368983957219251
2021-01,17,5,374,0.013368983957219251
2021-01,18,3,374,0.0080213903743315516
2021-01,19,8,374,0.0213903743315508
2021-01,20,3,374,0.0080213903743315516
2021-01,21,7,374,0.01871657754010695
2021-01,22,3,374,0.0080213903743315516
2021-01,23,6,374,0.016042780748663103
2021-01,24,5,374,0.013368983957219251
2021-01,25,5,374,0.013368983957219251
2021-01,26,7,374,0.01871657754010695
2021-01,27,2,374,0.0053475935828877
2021-01,28,3,374,0.0080213903743315516
2021-01,29,6,374,0.016042780748663103
2021-01,30,4,374,0.0106951871657754
2021-01,31,7,374,0.01871657754010695
2021-01,32,6,374,0.016042780748663103
2021-01,33,4,374,0.0106951871657754
2021-01,34,3,374,0.0080213903743315516
2021-01,35,8,374,0.0213903743315508
2021-01,36,1,374,0.00267379679144385
2021-01,37,4,374,0.0106951871657754
2021-01,38,2,374,0.0053475935828877
2021-01,39,5,374,0.013368983957219251
2021-01,40,6,374,0.016042780748663103
2021-01,41,5,374,0.013368983957219251
2021-01,42,3,374,0.0080213903743315516
2021-01,43,4,374,0.0106951871657754
2021-01,44,7,374,0.01871657754010695
2021-01,45,7,374,0.01871657754010695
2021-01,46,10,374,0.026737967914438502
2021-01,47,5,374,0.013368983957219251
2021-01,48,4,374,0.0106951871657754
2021-01,49,3,374,0.0080213903743315516
2021-01,50,4,374,0.0106951871657754
2021-01,51,6,374,0.016042780748663103
2021-01,52,4,374,0.0106951871657754
2021-01,53,6,374,0.016042780748663103
2021-01,54,5,374,0.013368983957219251
2021-01,55,12,374,0.032085561497326207
2021-01,56,5,374,0.013368983957219251
2021-01,57,4,374,0.0106951871657754
2021-01,58,6,374,0.016042780748663103
2021-01,59,6,374,0.016042780748663103
2021-01,60,6,374,0.016042780748663103
2021-02,0,361,361,1.0
2021-02,1,2,361,0.00554016620498615
2021-02,2,5,361,0.013850415512465374
2021-02,3,4,361,0.0110803324099723
2021-02,4,7,361,0.019390581717451522
2021-02,5,3,361,0.0083102493074792248
2021-02,6,6,361,0.01662049861495845
2021-02,7,6,361,0.01662049861495845
2021-02,8,5,361,0.013850415512465374
2021-02,10,6,361,0.01662049861495845
2021-02,11,9,361,0.024930747922437674
2021-02,12,2,361,0.00554016620498615
2021-02,13,3,361,0.0083102493074792248
2021-02,14,6,361,0.01662049861495845
2021-02,15,9,361,0.024930747922437674
2021-02,16,1,361,0.0027700831024930748
2021-02,17,5,361,0.013850415512465374
2021-02,18,7,361,0.019390581717451522
2021-02,19,5,361,0.013850415512465374
2021-02,20,1,361,0.0027700831024930748
2021-02,21,9,361,0.024930747922437674
2021-02,22,4,361,0.0110803324099723
2021-02,23,4,361,0.0110803324099723
2021-02,24,3,361,0.0083102493074792248
2021-02,25,6,361,0.01662049861495845
2021-02,26,4,361,0.0110803324099723
2021-02,27,3,361,0.0083102493074792248
2021-02,28,6,361,0.01662049861495845
2021-02,29,3,361,0.0083102493074792248
2021-02,30,8,361,0.0221606648199446
2021-02,31,8,361,0.0221606648199446
2021-02,32,4,361,0.0110803324099723
2021-02,33,3,361,0.0083102493074792248
2021-02,34,3,361,0.0083102493074792248
2021-02,35,5,361,0.013850415512465374
2021-02,36,5,361,0.013850415512465374
2021-02,37,2,361,0.00554016620498615
2021-02,38,2,361,0.00554016620498615
2021-02,39,4,361,0.0110803324099723
2021-02,40,4,361,0.0110803324099723
2021-02,41,6,361,0.01662049861495845
2021-02,42,2,361,0.00554016620498615
2021-02,43,7,361,0.019390581717451522
2021-02,44,2,361,0.00554016620498615
2021-02,45,7,361,0.019390581717451522
2021-02,46,7,361,0.019390581717451522
2021-02,47,7,361,0.019390581717451522
2021-02,48,7,361,0.019390581717451522
2021-02,49,4,361,0.0110803324099723
2021-02,50,7,361,0.019390581717451522
2021-02,51,4,361,0.0110803324099723
2021-02,52,5,361,0.013850415512465374
2021-02,53,2,361,0.00554016620498615
2021-02,54,10,361,0.027700831024930747
2021-02,55,4,361,0.0110803324099723
2021-02,56,3,361,0.0083102493074792248
2021-02,57,3,361,0.0083102493074792248
2021-02,58,3,361,0.0083102493074792248
2021-02,59,3,361,0.0083102493074792248
2021-03,0,391,391,1.0
2021-03,1,5,391,0.01278772378516624
2021-03,2,4,391,0.010230179028132993
2021-03,3,5,391,0.01278772378516624
2021-03,4,6,391,0.015345268542199489
2021-03,5,5,391,0.01278772378516624
2021-03,6,3,391,0.0076726342710997444
2021-03,7,4,391,0.010230179028132993
2021-03,8,2,391,0.0051150895140664966
2021-03,9,2,391,0.0051150895140664966
2021-03,10,5,391,0.01278772378516624
2021-03,11,6,391,0.015345268542199489
2021-03,12,4,391,0.010230179028132993
2021-03,13,5,391,0.01278772378516624
2021-03,14,7,391,0.017902813299232736
2021-03,15,9,391,0.023017902813299233
2021-03,16,2,391,0.0051150895140664966
2021-03,17,6,391,0.015345268542199489
2021-03,18,6,391,0.015345268542199489
2021-03,19,5,391,0.01278772378516624
2021-03,20,5,391,0.01278772378516624
2021-03,21,4,391,0.010230179028132993
2021-03,22,7,391,0.017902813299232736
2021-03,23,4,391,0.010230179028132993
2021-03,24,6,391,0.015345268542199489
2021-03,25,3,391,0.0076726342710997444
2021-03,26,3,391,0.0076726342710997444
2021-03,27,5,391,0.01278772378516624
2021-03,28,3,391,0.0076726342710997444
2021-03,29,6,391,0.015345268542199489
2021-03,30,7,391,0.017902813299232736
2021-03,31,1,391,0.0025575447570332483
2021-03,32,5,391,0.01278772378516624
2021-03,33,4,391,0.010230179028132993
2021-03,34,9,391,0.023017902813299233
2021-03,35,3,391,0.0076726342710997444
2021-03,36,3,391,0.0076726342710997444
2021-03,37,4,391,0.010230179028132993
2021-03,38,4,391,0.010230179028132993
2021-03,39,5,391,0.01278772378516624
2021-03,40,10,391,0.02557544757033248
